SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
26666,021100016,Glacier Auto(A)/Mendenhall Village Mall (#2),US,AK,021100016,58.37,-134.59,11,01/01/93,03/30/93
23655,021100019,Trio Street/3800 Portage Blvd,US,AK,021100019,58.39,-134.58,15,01/01/93,06/30/97
23656,021100022,Trailer Located In Parking Lot Of Middle School,US,AK,021100022,58.36,-134.52,100,11/01/93,04/30/94
97956,021220008,"Kenai Peninsula Borough Building Site, Soldotna...",US,AK,021220008,60.49,-151.07,34,01/01/13,05/22/14
100800,021221006,1931 Jakolof Bay Rd,US,AK,021221006,59.46,-151.69,113,06/10/13,09/30/14
100801,021221007,2631 Jakolof Bay Rd,US,AK,021221007,59.47,-151.66,148,06/10/13,09/30/14
17841,021300008,Site Located At End Of W. Sesame Street In Bear...,US,AK,021300008,55.35,-131.65,330,11/17/93,02/28/95
11783,021700008,Butte,US,AK,021700008,61.53,-149.03,30,04/11/98,03/31/15
11783,021700008,Butte (#3),US,AK,021700008,61.53,-149.03,30,01/01/13,12/30/15
23657,021700009,Shelter Located In Parking Lot Of Colony High S...,US,AK,021700009,61.61,-149.21,122,04/11/98,12/22/98
59991,021700012,Palmer (#3),US,AK,021700012,61.6,-149.11,72,01/03/13,12/31/15
59992,021700013,Wasilla (#3),US,AK,021700013,61.6,-149.46,102,01/01/13,03/31/15
26699,022200008,Heart Lake/.25 Mile Blue Lake Rd,US,AK,022200008,57.05,-135.24,92,01/01/93,10/30/93
23659,040030011,Paul Spur Chemical Lime Plant,US,AZ,040030011,31.37,-109.73,1278,01/01/93,06/26/12
23659,040030011,Paul Spur Chemical Lime Plant (#2),US,AZ,040030011,31.37,-109.73,1278,01/06/99,12/29/11
23659,040030011,Paul Spur Chemical Lime Plant (#3),US,AZ,040030011,31.37,-109.73,1278,01/01/13,12/31/15
23660,040031004,Douglas City Park,US,AZ,040031004,31.35,-109.54,1225,01/01/93,01/04/97
15676,040031005,Douglas Red Cross,US,AZ,040031005,31.35,-109.54,1231,09/08/98,12/29/12
15676,040031005,Douglas Red Cross (#3),US,AZ,040031005,31.35,-109.54,1231,01/01/13,12/31/15
23661,040031006,Douglas High School,US,AZ,040031006,31.35,-109.54,1237,01/10/97,06/28/98
23662,040051003,Flagstaff Thorpe Park,US,AZ,040051003,35.21,-111.66,2105,01/01/93,09/18/96
15929,040051008,Flagstaff Middle School,US,AZ,040051008,35.21,-111.65,2120,01/06/99,12/30/13
23663,040051009,Flagstaff Adot,US,AZ,040051009,35.22,-111.57,2134,01/06/99,07/30/01
23664,040051010,Sedona Post Office,US,AZ,040051010,34.87,-111.77,1279,04/06/99,12/26/07
16156,040070008,Payson Well Site,US,AZ,040070008,34.23,-111.33,1497,01/01/93,06/28/14
16156,040070008,Payson Well Site (#2),US,AZ,040070008,34.23,-111.33,1497,07/06/09,06/28/14
16156,040070008,Payson Well Site (#3),US,AZ,040070008,34.23,-111.33,1497,07/01/14,12/31/15
26772,040070009,Miami Ridgeline,US,AZ,040070009,33.4,-110.86,1085,01/03/03,09/27/15
23665,040071001,Hayden Old Jail,US,AZ,040071001,33.01,-110.79,625,01/01/93,03/26/09
23665,040071001,Hayden Old Jail (#2),US,AZ,040071001,33.01,-110.79,625,01/06/99,06/26/04
23665,040071001,Hayden Old Jail (#3),US,AZ,040071001,33.01,-110.79,625,01/01/13,12/31/15
26783,040078000,Miami Golf Course,US,AZ,040078000,33.42,-110.83,1012,01/01/03,12/30/13
26783,040078000,Miami Golf Course (#2),US,AZ,040078000,33.42,-110.83,1012,01/01/03,12/30/13
26783,040078000,Miami Golf Course (#3),US,AZ,040078000,33.42,-110.83,1012,01/01/13,12/31/15
23666,040079990,Miami South,US,AZ,040079990,33.4,-110.86,1032,01/01/93,08/30/94
23667,040090001,Safford,US,AZ,040090001,32.83,-109.72,899,01/01/93,12/26/07
26797,040128000,Alamo Lake (#3),US,AZ,040128000,34.24,-113.56,376,01/01/14,12/31/15
16164,040130019,West Phoenix,US,AZ,040130019,33.48,-112.14,333,01/01/93,12/31/15
23669,040130021,1475 E Pecos Rd-Chandler Station,US,AZ,040130021,33.29,-111.82,357,03/08/93,12/30/05
23670,040131003,Mesa,US,AZ,040131003,33.41,-111.87,383,01/01/13,12/31/15
23671,040131004,North Phoenix,US,AZ,040131004,33.56,-112.07,378,01/01/13,12/31/15
23672,040132001,Glendale,US,AZ,040132001,33.57,-112.19,350,01/01/13,12/31/15
23674,040133002,Central Phoenix (#4),US,AZ,040133002,33.46,-112.05,339,01/01/13,12/31/15
23675,040133003,South Scottsdale,US,AZ,040133003,33.48,-111.92,368,01/01/13,12/31/15
23676,040133005,Water Treatment Plant-Lindsey Rd Near Guadalupe Rd,US,AZ,040133005,33.36,-111.77,0,01/04/97,12/27/01
23677,040133006,Maryvale-Police Stn-Encanto Blvd Near 59Th Ave,US,AZ,040133006,33.47,-112.19,0,01/04/97,03/28/04
23678,040133007,Salt River Service Center-City Equipment Servic...,US,AZ,040133007,33.42,-112.1,0,01/04/97,12/28/02
23679,040133009,West Chandler-Fire Stn-Price Rd & Chandler Blvd...,US,AZ,040133009,33.3,-111.89,0,01/04/97,04/30/00
23680,040133010,Greenwood,US,AZ,040133010,33.46,-112.12,325,01/04/97,12/31/15
23681,040134003,South Phoenix,US,AZ,040134003,33.4,-112.08,326,10/03/99,12/31/15
23682,040134004,West Chandler,US,AZ,040134004,33.3,-111.88,366,07/05/00,12/31/15
26825,040134005,Tempe,US,AZ,040134005,33.41,-111.93,352,01/01/13,12/31/15
23683,040134006,Higley,US,AZ,040134006,33.31,-111.72,391,07/05/00,10/31/14
23684,040134007,Seasonal Site,US,AZ,040134007,33.66,-112.39,0,01/01/01,05/27/03
23220,040134009,West 43Rd Avenue,US,AZ,040134009,33.41,-112.14,318,04/02/02,12/31/15
23685,040134010,Dysart,US,AZ,040134010,33.64,-112.34,359,07/14/03,12/31/15
26827,040134011,Buckeye,US,AZ,040134011,33.37,-112.62,258,08/01/04,12/31/15
59995,040134016,Zuni Hills,US,AZ,040134016,33.69,-112.29,386,01/01/13,12/31/15
39426,040135100,Fort Mcdowell/Yuma Frank,US,AZ,040135100,33.63,-111.68,435,01/05/06,06/26/11
39426,040135100,Fort Mcdowell/Yuma Frank (#2),US,AZ,040135100,33.63,-111.68,435,01/05/06,06/26/11
39426,040135100,Fort Mcdowell/Yuma Frank (#3),US,AZ,040135100,33.63,-111.68,435,06/01/11,12/31/12
25657,040137003,St Johns Air Monitoring Site,US,AZ,040137003,33.29,-112.16,326,01/01/13,12/31/15
25660,040137020,Senior Center Air Monitoring Station,US,AZ,040137020,33.49,-111.86,377,04/04/05,12/30/13
25660,040137020,Senior Center Air Monitoring Station (#2),US,AZ,040137020,33.49,-111.86,377,04/04/05,12/30/13
25660,040137020,Senior Center Air Monitoring Station (#3),US,AZ,040137020,33.49,-111.86,377,01/01/14,12/31/15
26834,040137022,Lehi Air Monitoring Station,US,AZ,040137022,33.47,-111.81,412,04/04/05,05/26/18
26834,040137022,Lehi Air Monitoring Station (#2),US,AZ,040137022,33.47,-111.81,412,03/25/15,05/26/18
26835,040137023,4815 North Center Street,US,AZ,040137023,33.51,-111.83,412,01/04/04,03/30/06
26836,040137024,High School Air Monitoring Station,US,AZ,040137024,33.51,-111.84,366,04/05/06,06/02/12
26836,040137024,High School Air Monitoring Station (#2),US,AZ,040137024,33.51,-111.84,366,01/01/13,12/31/15
23224,040138006,Bethune Elementary School,US,AZ,040138006,33.43,-112.09,325,01/03/03,06/26/11
23224,040138006,Bethune Elementary School (#2),US,AZ,040138006,33.43,-112.09,325,10/24/04,06/27/05
23686,040139612,Wickenburg Sheriff Station,US,AZ,040139612,33.97,-112.73,0,01/04/97,04/17/98
23687,040139812,Durango Complex,US,AZ,040139812,33.43,-112.12,317,07/05/99,12/31/15
23688,040139993,Palo Verde,US,AZ,040139993,33.35,-112.83,265,01/06/99,12/29/04
15488,040139997,Jlg Supersite,US,AZ,040139997,33.5,-112.1,346,01/06/99,06/30/09
15488,040139997,Jlg Supersite (#3),US,AZ,040139997,33.5,-112.1,346,01/01/13,12/31/15
39427,040151000,Peach Springs,US,AZ,040151000,35.54,-113.41,50,01/03/03,12/29/12
39427,040151000,Peach Springs (#2),US,AZ,040151000,35.54,-113.41,50,01/03/03,12/29/12
23689,040151003,Bullhead City Adeq,US,AZ,040151003,35.15,-114.57,156,11/06/97,06/26/12
23689,040151003,Bullhead City Adeq (#3),US,AZ,040151003,35.15,-114.57,156,01/01/13,12/31/15
23690,040151004,Bullhead City - Sce,US,AZ,040151004,35.1,-114.6,183,01/04/96,12/30/01
23690,040151004,Bullhead City - Sce (#2),US,AZ,040151004,35.1,-114.6,183,02/03/96,12/26/00
39429,040151011,Grand Canyon West,US,AZ,040151011,35.59,-113.49,1464,01/03/03,12/29/12
23691,040170007,Show Low,US,AZ,040170007,34.25,-110.04,1924,01/01/93,12/26/07
23692,040190001,Ajo,US,AZ,040190001,32.38,-112.86,515,01/01/93,03/26/09
23692,040190001,Ajo (#3),US,AZ,040190001,32.38,-112.86,515,01/01/13,12/31/15
23693,040190005,Organ Pipe Nm,US,AZ,040190005,31.95,-112.8,505,01/01/93,02/08/03
23694,040190007,"245 W Esperanza, Green Valley",US,AZ,040190007,31.88,-110.99,885,01/01/93,02/06/01
23695,040190008,Corona De Tucson,US,AZ,040190008,32,-110.79,937,01/07/93,09/29/18
16351,040190011,Orange Grove (#2),US,AZ,040190011,32.32,-111.04,681,01/01/93,06/29/17
16351,040190011,Orange Grove (#4),US,AZ,040190011,32.32,-111.04,681,01/01/14,06/24/17
23696,040190020,Rillito,US,AZ,040190020,32.41,-111.15,626,01/01/93,03/27/10
23696,040190020,Rillito (#3),US,AZ,040190020,32.41,-111.15,626,01/01/13,12/31/15
23697,040191001,South Tucson,US,AZ,040191001,32.2,-110.97,738,01/01/93,09/29/17
23697,040191001,South Tucson (#2),US,AZ,040191001,32.2,-110.97,738,01/01/14,09/16/17
23698,040191009,Prince Road,US,AZ,040191009,32.27,-110.99,707,01/25/93,02/28/14
23699,040191010,"7290 E Tanque Verde, Tucson",US,AZ,040191010,32.25,-110.84,777,01/01/93,02/13/94
23701,040191013,"2181 S Harrison Rd, Tucson",US,AZ,040191013,32.19,-110.79,848,01/01/93,01/15/95
23702,040191018,Tangerine,US,AZ,040191018,32.43,-111.06,0,01/04/13,09/29/18
23704,040191022,"260 S Church Ave, Tucson",US,AZ,040191022,32.22,-110.98,760,01/03/93,09/26/99
23705,040191023,Broadway & Swan,US,AZ,040191023,32.22,-110.89,778,01/01/93,10/29/10
23707,040191026,Santa Clara,US,AZ,040191026,32.13,-110.98,0,03/09/94,09/29/18
23707,040191026,Santa Clara (#2),US,AZ,040191026,32.13,-110.98,0,01/01/16,09/23/18
23708,040191027,Central Site For Urban Haze Monitoring,US,AZ,040191027,32.23,-110.95,2450,01/03/95,12/31/98
23414,040191030,Green Valley  -Replaces Site 0007 245 W Esperanza,US,AZ,040191030,31.88,-111,0,01/01/13,12/31/15
23417,040191113,Geronimo,US,AZ,040191113,32.25,-110.97,747,01/01/13,12/31/15
23709,040192001,"U Of Az-2Nd & Palm, Tucson",US,AZ,040192001,32.23,-110.95,744,01/01/93,06/07/94
15976,040210001,Casa Grande Downtown,US,AZ,040210001,32.88,-111.75,420,01/02/02,12/28/10
15976,040210001,Casa Grande Downtown (#3),US,AZ,040210001,32.88,-111.75,420,03/30/07,12/31/15
23710,040213001,A J Maintenance Yard,US,AZ,040213001,33.42,-111.54,525,01/02/02,12/29/03
23710,040213001,A J Maintenance Yard (#2),US,AZ,040213001,33.42,-111.54,525,01/02/02,06/26/03
15971,040213002,Apache Junction Fire Station,US,AZ,040213002,33.42,-111.5,550,07/02/03,12/31/14
15971,040213002,Apache Junction Fire Station (#3),US,AZ,040213002,33.42,-111.5,550,08/20/11,12/31/15
23711,040213004,Coolidge,US,AZ,040213004,32.98,-111.51,437,01/02/02,06/25/18
23711,040213004,Coolidge (#2),US,AZ,040213004,32.98,-111.51,437,07/09/13,06/25/18
23712,040213005,Eloy (Dismantled 2007),US,AZ,040213005,32.76,-111.56,0,01/02/02,03/01/07
23713,040213006,Mammoth,US,AZ,040213006,32.72,-110.64,719,01/02/02,03/28/11
23714,040213007,Pinal Air Park,US,AZ,040213007,32.51,-111.31,579,01/02/02,12/31/14
23714,040213007,Pinal Air Park (#3),US,AZ,040213007,32.51,-111.31,579,06/07/12,12/31/15
23715,040213008,Stanfield,US,AZ,040213008,32.88,-111.96,396,01/02/02,12/27/09
23715,040213008,Stanfield (#3),US,AZ,040213008,32.88,-111.96,396,02/01/06,12/31/15
26902,040213009,Combs (#3),US,AZ,040213009,33.22,-111.56,428,03/20/07,12/31/15
26903,040213010,Maricopa (#3),US,AZ,040213010,33.06,-112.05,358,01/01/06,12/31/15
23716,040213011,Pinal County Housing (Aka Eleven Mile Corner),US,AZ,040213011,32.89,-111.57,440,07/25/02,06/27/13
23716,040213011,Pinal County Housing (Aka Eleven Mile Corner) (#2),US,AZ,040213011,32.89,-111.57,440,01/04/04,06/27/13
23716,040213011,Pinal County Housing (Aka Eleven Mile Corner) (#3),US,AZ,040213011,32.89,-111.57,440,01/01/06,12/31/15
23717,040213012,Riverside,US,AZ,040213012,33.11,-110.97,550,03/10/03,03/28/11
26904,040213013,Cowtown,US,AZ,040213013,33.01,-111.97,358,01/05/06,12/29/11
26904,040213013,Cowtown (#3),US,AZ,040213013,33.01,-111.97,358,01/01/06,12/31/15
39431,040213014,Eloy,US,AZ,040213014,32.76,-111.55,474,03/07/07,03/31/16
39431,040213014,Eloy (#2),US,AZ,040213014,32.76,-111.55,474,01/02/18,03/27/18
23174,040217001,Sacaton Air Monitoring Site,US,AZ,040217001,33.08,-111.74,146,01/01/13,12/31/15
26905,040217004,Casa Blanca Air Monitoring Site,US,AZ,040217004,33.12,-111.89,359,01/01/05,12/31/14
26905,040217004,Casa Blanca Air Monitoring Site (#2),US,AZ,040217004,33.12,-111.89,359,01/04/05,12/31/14
26905,040217004,Casa Blanca Air Monitoring Site (#3),US,AZ,040217004,33.12,-111.89,359,01/01/13,12/31/15
12105,040230004,Nogales Post Office,US,AZ,040230004,31.34,-110.94,1176,01/01/93,06/29/15
12105,040230004,Nogales Post Office (#3),US,AZ,040230004,31.34,-110.94,1176,01/01/13,12/31/15
23718,040230005,Nogales Carillo Place,US,AZ,040230005,31.35,-110.94,1158,04/02/94,04/15/95
23719,040230006,Nogales Border Patrol Station,US,AZ,040230006,31.37,-110.93,1158,01/26/94,05/02/94
23720,040230007,Nogales Mariposa Community Health Center,US,AZ,040230007,31.37,-110.93,1158,05/08/94,03/31/95
23721,040250003,Clarkdale Adeq,US,AZ,040250003,34.77,-112.06,330,01/01/93,04/14/02
23722,040250005,Hillside,US,AZ,040250005,34.43,-112.96,1499,01/06/99,05/07/01
23723,040250015,Nelson Lime Plant West,US,AZ,040250015,35.51,-113.32,1554,01/01/93,07/30/01
23724,040251002,Montezuma Castle,US,AZ,040251002,34.58,-111.82,1222,01/01/93,12/30/97
23725,040252001,Prescott,US,AZ,040252001,34.54,-112.47,1588,04/06/99,06/19/02
23726,040252002,Prescott Valley,US,AZ,040252002,34.59,-112.33,1556,03/16/03,12/30/13
26913,040270002,Yuma Health Department,US,AZ,040270002,32.72,-114.62,42,01/01/93,03/26/93
23727,040270003,Yuma City Yard,US,AZ,040270003,32.7,-114.62,43,01/02/94,03/27/94
23728,040270004,Yuma Courthouse,US,AZ,040270004,32.68,-114.65,30,01/01/93,06/30/09
23728,040270004,Yuma Courthouse (#2),US,AZ,040270004,32.68,-114.65,30,01/04/96,06/30/09
39434,040278011,Yuma Supersite (#3),US,AZ,040278011,32.69,-114.61,51,01/01/13,12/31/15
15974,050010001,1St Federal Savings & Loan  213 Main (#2),US,AR,050010001,34.5,-91.57,69,01/01/93,12/30/97
16319,050030003,Main & 4Th St,US,AR,050030003,33.13,-91.96,55,01/01/93,12/30/97
15925,050310001,314 W. Washington,US,AR,050310001,35.84,-90.71,102,01/01/93,12/30/97
17885,050350004,Fire Station No 1 7Th & Thompson,US,AR,050350004,35.15,-90.18,73,01/01/93,12/30/97
17894,050510002,100 Block Of Cottage,US,AR,050510002,34.51,-93.05,189,01/01/93,12/30/97
17539,050690005,Municipal Center 9Th And State Streets,US,AR,050690005,34.22,-92,82,01/01/93,12/30/97
17544,050890001,Buffalo River Toney Bend,US,AR,050890001,36.08,-92.59,258,01/01/93,12/30/97
23729,050910001,Federal Building Post Office,US,AR,050910001,33.43,-94.04,131,01/01/93,12/24/97
23730,051030001,Van Buren And Harrison Ave.,US,AR,051030001,33.59,-92.83,61,01/01/93,12/30/97
16063,051070001,Helena,US,AR,051070001,34.53,-90.59,58,01/01/93,12/30/97
23731,051130001,603 Dequeen Street,US,AR,051130001,34.58,-94.24,357,01/01/93,04/16/97
16129,051130002,Mena,US,AR,051130002,34.58,-94.23,0,05/04/97,12/30/97
16132,051150003,Russellville,US,AR,051150003,35.26,-93.1,340,01/01/93,12/30/97
23732,051190001,1205 West Main,US,AR,051190001,34.87,-92.12,91,01/01/93,12/30/97
16135,051190003,Adams Field,US,AR,051190003,34.73,-92.24,83,01/01/93,12/30/97
16137,051190007,Parr,US,AR,051190007,34.76,-92.28,80,03/13/00,09/29/18
16137,051190007,Parr (#2),US,AR,051190007,34.76,-92.28,80,10/13/04,09/11/18
23733,051191001,Police & Courts Bldg 700 W Markham (#2),US,AR,051191001,34.75,-92.28,90,01/01/93,06/29/99
23734,051191007,Va Hospital,US,AR,051191007,34.74,-92.32,390,01/01/93,09/29/18
15748,051310008,Ft. Smith,US,AR,051310008,35.39,-94.42,140,01/01/93,12/30/97
15732,051390004,400 W. Main,US,AR,051390004,33.21,-92.67,0,01/07/93,12/30/97
15409,051430003,104 W. Rock St.,US,AR,051430003,36.05,-94.16,419,01/01/93,12/30/97
27004,051430005,Springdale,US,AR,051430005,36.18,-94.12,1,01/01/17,09/29/18
15414,051450001,Searcy,US,AR,051450001,35.25,-91.72,68,01/01/93,12/30/97
17655,060010007,Livermore,US,CA,060010007,37.69,-121.78,137,12/08/99,06/29/08
17658,060011001,Fremont - Chapel Way,US,CA,060011001,37.54,-121.96,17,01/01/93,06/29/08
39439,060012004,Berkeley,US,CA,060012004,37.88,-122.3,6,12/14/07,12/28/10
23737,060050010,Jackson-Buena Vista Rd.,US,CA,060050010,38.29,-120.91,90,04/10/97,06/27/97
23738,060050011,Jackson-5730 Buena Vista Rd.,US,CA,060050011,38.29,-120.91,90,04/22/97,06/27/97
17662,060070002,Chico-Manzanita Ave.,US,CA,060070002,39.76,-121.84,62,01/01/93,05/21/12
97962,060070008,Chico-East Avenue,US,CA,060070008,39.76,-121.84,1,05/27/12,09/26/14
97962,060070008,Chico-East Avenue (#3),US,CA,060070008,39.76,-121.84,1,10/06/14,12/31/15
23740,060072001,Paradise-Birch St.,US,CA,060072001,39.75,-121.62,534,02/12/01,05/18/08
14929,060090001,San Andreas-Gold Strike Road,US,CA,060090001,38.2,-120.68,0,04/02/94,09/14/14
14929,060090001,San Andreas-Gold Strike Road (#3),US,CA,060090001,38.2,-120.68,0,10/06/14,12/31/15
39444,060110007,Cortina Indian Rancheria,US,CA,060110007,39.02,-122.28,696,04/16/02,03/09/11
