SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
59996,040171002,Whiteriver - Fort Apache Reservation,US,AZ,040171002,33.86,-109.97,1599,01/05/09,09/30/18
23692,040190001,Ajo (#3),US,AZ,040190001,32.38,-112.86,515,04/01/09,09/30/18
16351,040190011,Orange Grove (#5),US,AZ,040190011,32.32,-111.04,681,07/01/17,09/30/18
23696,040190020,Rillito (#3),US,AZ,040190020,32.41,-111.15,626,04/01/10,09/30/18
23697,040191001,South Tucson (#5),US,AZ,040191001,32.2,-110.97,738,10/01/17,09/30/18
23414,040191030,Green Valley  -Replaces Site 0007 245 W Esperanza,US,AZ,040191030,31.88,-111,0,02/14/01,09/30/18
23417,040191113,Geronimo,US,AZ,040191113,32.25,-110.97,747,07/01/07,09/30/18
41997,040198031,Green Valley Fire Administration (#3),US,AZ,040198031,31.83,-111.01,917,10/11/07,10/27/08
15976,040210001,Casa Grande Downtown (#3),US,AZ,040210001,32.88,-111.75,420,01/01/12,06/30/18
15971,040213002,Apache Junction Fire Station (#3),US,AZ,040213002,33.42,-111.5,550,01/01/12,06/30/18
23714,040213007,Pinal Air Park (#3),US,AZ,040213007,32.51,-111.31,579,01/01/13,06/30/18
23715,040213008,Stanfield (#3),US,AZ,040213008,32.88,-111.96,396,01/01/12,06/30/18
26902,040213009,Combs (#3),US,AZ,040213009,33.22,-111.56,428,01/01/12,06/30/18
26903,040213010,Maricopa (#3),US,AZ,040213010,33.06,-112.05,358,01/01/12,12/31/16
23716,040213011,Pinal County Housing (Aka Eleven Mile Corner) (#3),US,AZ,040213011,32.89,-111.57,440,01/01/12,06/30/18
26904,040213013,Cowtown (#3),US,AZ,040213013,33.01,-111.97,358,01/01/12,12/31/15
39431,040213014,Eloy (#3),US,AZ,040213014,32.76,-111.55,474,04/01/16,06/30/18
100891,040213015,Hidden Valley (#3),US,AZ,040213015,32.88,-112.04,406,01/07/16,06/30/18
101401,040213016,Maricopa 1405 (#3),US,AZ,040213016,33.06,-112.05,406,01/01/17,06/30/18
23174,040217001,Sacaton Air Monitoring Site,US,AZ,040217001,33.08,-111.74,146,01/01/13,06/30/18
26905,040217004,Casa Blanca Air Monitoring Site (#3),US,AZ,040217004,33.12,-111.89,359,01/01/13,06/30/18
97958,040217030,Ak Chin Museum,US,AZ,040217030,33.03,-112.08,359,02/01/13,04/01/16
12105,040230004,Nogales Post Office (#3),US,AZ,040230004,31.34,-110.94,1176,03/02/05,09/30/18
23728,040270004,Yuma Courthouse (#3),US,AZ,040270004,32.68,-114.65,30,11/20/04,12/30/09
39434,040278011,Yuma Supersite (#3),US,AZ,040278011,32.69,-114.61,51,02/08/06,09/30/18
17655,060010007,Livermore (#2),US,CA,060010007,37.69,-121.78,137,01/05/00,05/31/00
17662,060070002,Chico-Manzanita Ave. (#2),US,CA,060070002,39.76,-121.84,62,09/01/97,09/30/03
23739,060070007,Paradise - Airport,US,CA,060070007,39.71,-121.62,0,12/01/03,11/08/04
97962,060070008,Chico-East Avenue (#3),US,CA,060070008,39.76,-121.84,1,10/06/14,06/30/18
23422,060074001,"Traffic, Rural Paved Road",US,CA,060074001,39.33,-121.67,0,01/01/93,04/05/94
14929,060090001,San Andreas-Gold Strike Road (#3),US,CA,060090001,38.2,-120.68,0,10/06/14,06/30/18
14930,060111002,Colusa-Sunrise Blvd (#3),US,CA,060111002,39.19,-122,17,09/04/96,06/30/04
14930,060111002,Colusa-Sunrise Blvd (#6),US,CA,060111002,39.19,-122,17,02/01/16,06/30/18
15920,060170011,South Lake Tahoe-Sandy Way (#2),US,CA,060170011,38.94,-119.97,1905,01/01/02,07/31/02
15920,060170011,South Lake Tahoe-Sandy Way (#5),US,CA,060170011,38.94,-119.97,1905,06/18/14,06/30/18
97964,060190011,Fresno - Garland (#3),US,CA,060190011,36.79,-119.77,96,01/01/13,06/30/18
97964,060190011,Fresno - Garland (#4),US,CA,060190011,36.79,-119.77,96,10/15/13,06/30/18
100832,060190500,Table Mountain Air Monitoring Site,US,CA,060190500,36.99,-119.66,207,09/18/15,08/31/18
12055,060195001,Clovis-Villa (#3),US,CA,060195001,36.82,-119.72,86,01/01/17,06/30/18
39453,060210003,Willows-Colusa Street (#3),US,CA,060210003,39.53,-122.19,1,01/01/14,06/30/18
39454,060231004,Jacobs,US,CA,060231004,40.78,-124.18,21,01/06/14,06/29/18
12096,060250005,Calexico-Ethel Street (#3),US,CA,060250005,32.68,-115.48,1,01/15/16,06/30/18
23426,060250006,Port Of Entry Between Mexico And Usa. Scheduled...,US,CA,060250006,32.68,-115.39,0,07/16/98,08/31/02
23755,060250007,Brawley-220 Main Street (#3),US,CA,060250007,32.98,-115.54,0,01/01/13,06/30/18
12097,060251003,El Centro-9Th Street (#4),US,CA,060251003,32.79,-115.56,0,07/15/15,06/30/18
23757,060254003,Westmorland (#3),US,CA,060254003,33.03,-115.62,0,07/15/15,06/30/18
23758,060254004,Niland-English Road (#3),US,CA,060254004,33.21,-115.55,0,01/01/13,06/30/18
27078,060270002,White Mountain Research Center - Owens Valley Lab,US,CA,060270002,37.36,-118.33,1257,01/01/15,06/30/18
23759,060270004,Lone Pine Pm (#4),US,CA,060270004,36.61,-118.06,1128,01/01/15,06/30/18
23763,060270021,Olancha (#2),US,CA,060270021,36.27,-117.99,1121,01/01/15,06/30/18
23764,060270022,Dirty Socks (#2),US,CA,060270022,36.33,-117.96,0,12/29/14,06/30/18
23766,060270025,Shell Cut (#2),US,CA,060270025,36.37,-117.9,1104,01/01/15,06/30/18
27089,060270026,Bill Stanley,US,CA,060270026,36.36,-118.01,1104,01/01/15,06/30/18
41999,060270028,Lizard Tail,US,CA,060270028,36.54,-117.94,1098,01/01/15,06/30/18
42079,060270029,North Beach,US,CA,060270029,36.54,-117.99,1612,01/01/15,06/30/18
97967,060270030,Mill Site,US,CA,060270030,36.46,-117.85,1103,12/30/14,06/30/18
15113,060271001,Coso Junction (#4),US,CA,060271001,36.05,-117.94,1027,01/01/15,06/30/18
15117,060271003,Keeler (#4),US,CA,060271003,36.49,-117.87,1097,01/01/15,06/30/18
27092,060271018,Lone Pine Paiute-Shoshone Reservation (#4),US,CA,060271018,36.6,-118.05,1128,07/01/05,09/30/18
27093,060271023,Bishop Tribe Emo (#4),US,CA,060271023,37.36,-118.42,1289,01/01/05,06/30/18
39459,060271028,Fort Independence Indian Community,US,CA,060271028,36.83,-118.23,1201,10/01/10,09/30/18
17090,060290010,Bakersfield-Golden/M St (#3),US,CA,060290010,35.39,-119.02,151,10/01/06,01/05/10
17066,060290011,Mojave (#2),US,CA,060290011,35.05,-118.15,853,06/04/13,06/30/18
17091,060290014,Bakersfield-California (#3),US,CA,060290014,35.36,-119.06,0,04/16/94,01/31/02
17091,060290014,Bakersfield-California (#6),US,CA,060290014,35.36,-119.06,0,03/01/10,06/30/12
17091,060290014,Bakersfield-California (#7),US,CA,060290014,35.36,-119.06,0,01/01/14,07/09/14
101465,060290018,Ridgecrest-Ward,US,CA,060290018,35.64,-117.72,717,11/01/17,10/31/18
23772,060290232,Oildale (#3),US,CA,060290232,35.44,-119.02,180,07/01/15,06/30/18
17857,060310004,Corcoran-Patterson (#7),US,CA,060310004,36.1,-119.57,61,10/01/06,12/31/16
17857,060310004,Corcoran-Patterson (#8),US,CA,060310004,36.1,-119.57,61,01/01/17,06/30/18
27115,060310500,Santa Rosa Rancheria (#2),US,CA,060310500,36.23,-119.77,68,01/01/13,10/31/18
23777,060311004,Hanford-Irwin (#3),US,CA,060311004,36.32,-119.64,99,01/01/13,06/30/18
17876,060370002,Azusa (#5),US,CA,060370002,34.14,-117.92,183,01/01/94,09/30/96
23779,060370016,Glendora (#3),US,CA,060370016,34.14,-117.85,275,01/01/13,06/30/18
13270,060371002,Burbank (#3),US,CA,060371002,34.18,-118.32,168,09/23/09,06/30/14
13270,060371002,Burbank (#5),US,CA,060371002,34.18,-118.32,168,01/01/94,09/30/96
13387,060371103,Los Angeles-North Main Street (#3),US,CA,060371103,34.07,-118.23,87,01/01/09,09/30/11
13387,060371103,Los Angeles-North Main Street (#5),US,CA,060371103,34.07,-118.23,87,01/01/94,09/30/96
13387,060371103,Los Angeles-North Main Street (#9),US,CA,060371103,34.07,-118.23,87,10/01/11,12/31/11
16973,060374002,Long Beach (North) (#5),US,CA,060374002,33.82,-118.19,6,01/01/94,09/30/13
14563,060379002,Lancaster-Ponderosa St.,US,CA,060379002,34.69,-118.13,725,01/01/01,10/31/01
14563,060379002,Lancaster-Ponderosa St. (#2),US,CA,060379002,34.69,-118.13,725,06/01/98,12/31/00
14563,060379002,Lancaster-Ponderosa St. (#5),US,CA,060379002,34.69,-118.13,725,01/01/94,10/31/97
14560,060379033,Lancaster-Division Street,US,CA,060379033,34.67,-118.13,725,11/01/01,12/31/01
14560,060379033,Lancaster-Division Street (#2),US,CA,060379033,34.67,-118.13,725,01/01/02,06/30/18
97969,060390500,Picayune Rancheria,US,CA,060390500,37.21,-119.7,633,05/04/12,06/30/14
77385,060392010,Madera-City (#3),US,CA,060392010,36.95,-120.03,84,07/16/10,06/30/18
23430,060431001,Yosemite Np-Yosemite Village Vistor Center (#3),US,CA,060431001,37.75,-119.59,1216,08/18/14,06/30/18
23786,060450002,Fort Bragg-North Franklin Street (#2),US,CA,060450002,39.45,-123.8,14,06/30/09,08/16/11
97970,060450010,Fort Bragg-300 Dana Street,US,CA,060450010,39.44,-123.79,49,08/17/11,06/30/18
16646,060510001,Mammoth (#6),US,CA,060510001,37.65,-118.97,2395,01/02/15,06/30/18
23789,060510005,Lee Vining (#4),US,CA,060510005,37.96,-119.12,2067,04/07/18,06/30/18
23791,060510011,Mono Shore (#3),US,CA,060510011,38.07,-118.95,1957,01/01/15,06/30/18
39479,060530008,King City 2 (#3),US,CA,060530008,36.21,-121.13,6,02/01/11,09/30/18
17058,060570005,Grass Valley-Litton Building,US,CA,060570005,39.23,-121.06,853,04/01/96,08/21/03
17058,060570005,Grass Valley-Litton Building (#2),US,CA,060570005,39.23,-121.06,853,10/22/04,12/19/06
13436,060571001,Truckee-Fire Station (#2),US,CA,060571001,39.33,-120.18,5500,04/08/96,07/26/03
13436,060571001,Truckee-Fire Station (#3),US,CA,060571001,39.33,-120.18,5500,09/24/03,12/31/06
13430,060590001,Anaheim (1010 Harbor Blvd) (#5),US,CA,060590001,33.82,-117.91,128,01/01/94,09/30/96
23799,060590007,Anaheim (#3),US,CA,060590007,33.83,-117.94,10,01/01/09,06/30/18
23799,060590007,Anaheim (#5),US,CA,060590007,33.83,-117.94,10,01/01/10,02/28/10
17076,060610006,Roseville-N Sunrise Ave (#3),US,CA,060610006,38.75,-121.26,48,04/01/15,06/30/18
14232,060631006,Quincy-N Church Street (#2),US,CA,060631006,39.94,-120.94,3450,05/01/96,08/27/03
14232,060631006,Quincy-N Church Street (#3),US,CA,060631006,39.94,-120.94,3450,10/01/04,12/31/06
23806,060631007,Chester-222 First Ave (#2),US,CA,060631007,40.31,-121.23,1403,09/01/03,12/31/06
42088,060650004,Mira Loma (Bellegrave) (#3),US,CA,060650004,34.01,-117.52,70,01/01/09,05/12/11
14596,060651003,Riverside (Magnolia) (#5),US,CA,060651003,33.95,-117.4,249,08/04/10,12/31/14
39486,060651999,Torres Martinez Administration Site,US,CA,060651999,33.56,-116.15,10,01/22/07,10/31/18
17077,060652002,Indio (#3),US,CA,060652002,33.71,-116.22,0,01/01/09,06/30/18
17077,060652002,Indio (#5),US,CA,060652002,33.71,-116.22,0,01/01/94,09/30/96
100934,060652005,"65705 Johnson St., Mecca, Ca 92254 (#3)",US,CA,060652005,33.57,-116.06,-11,01/01/15,06/30/18
14616,060655001,Palm Springs (#3),US,CA,060655001,33.85,-116.54,171,01/01/09,06/30/18
14604,060658001,Rubidoux (#5),US,CA,060658001,34,-117.42,250,01/01/94,07/31/11
14604,060658001,Rubidoux (#9),US,CA,060658001,34,-117.42,250,08/01/11,12/31/11
27252,060658005,Mira Loma (Van Buren) (#3),US,CA,060658005,34,-117.49,250,04/01/10,06/30/18
23814,060659001,Lake Elsinore (#3),US,CA,060659001,33.68,-117.33,1440,01/01/13,06/30/18
14625,060670006,Sacramento-Del Paso Manor (#3),US,CA,060670006,38.61,-121.37,8,01/01/94,06/01/10
14630,060670010,Sacramento-1309 T Street (#2),US,CA,060670010,38.57,-121.49,0,01/01/93,11/30/02
14630,060670010,Sacramento-1309 T Street (#4),US,CA,060670010,38.57,-121.49,0,05/01/13,06/30/18
23816,060670013,Located Approximately 1 Mile North Of I-5 And I...,US,CA,060670013,38.64,-121.51,5,06/01/98,10/31/02
42002,060670014,Sacramento-Goldenland Ct. (#3),US,CA,060670014,38.65,-121.51,3,05/01/10,05/31/17
14590,060674001,Sacramento Health Department-Stockton Blvd. (#3),US,CA,060674001,38.56,-121.46,8,08/26/94,12/31/12
23819,060690002,Hollister (#3),US,CA,060690002,36.84,-121.36,126,01/01/13,09/30/18
23820,060710001,Barstow,US,CA,060710001,34.9,-117.02,690,12/26/13,06/30/18
23823,060710013,Lucerne Valley-Middle School,US,CA,060710013,34.41,-116.91,1036,01/14/15,06/30/18
18208,060710306,Victorville-Park Avenue,US,CA,060710306,34.51,-117.33,913,01/01/15,06/30/18
18208,060710306,Victorville-Park Avenue (#2),US,CA,060710306,34.51,-117.33,913,04/01/00,12/31/14
23826,060711004,Upland (#3),US,CA,060711004,34.1,-117.63,369,01/01/13,06/30/18
23827,060711234,Trona - Athol/Telescope #2,US,CA,060711234,35.77,-117.37,545,01/01/01,12/31/01
23827,060711234,Trona - Athol/Telescope #2 (#2),US,CA,060711234,35.77,-117.37,545,06/01/97,06/30/18
23828,060714001,Hesperia-Olive Street (#2),US,CA,060714001,34.42,-117.29,1006,01/01/14,06/30/18
14378,060719004,San Bernardino (#3),US,CA,060719004,34.11,-117.27,0,01/01/09,06/30/18
14097,060771002,Stockton-Hazelton (#3),US,CA,060771002,37.95,-121.27,19,03/10/94,06/30/05
97975,060772010,Manteca (#3),US,CA,060772010,37.79,-121.25,11,05/01/11,06/30/18
27334,060773005,Tracy-Airport (#3),US,CA,060773005,37.68,-121.44,30,10/01/06,06/30/18
23834,060790005,Paso Robles (#2),US,CA,060790005,35.61,-120.66,100,06/01/13,06/30/18
23836,060792004,Mesa2 (#3),US,CA,060792004,35.02,-120.56,49,08/01/09,09/30/18
27343,060792006,San Luis Obispo (#2),US,CA,060792006,35.26,-120.67,66,06/01/13,06/30/18
77346,060792007,Arroyo Grande Cdf,US,CA,060792007,35.05,-120.59,38,01/01/10,06/30/10
77346,060792007,Arroyo Grande Cdf (#2),US,CA,060792007,35.05,-120.59,38,09/01/10,06/30/18
23839,060794002,Nipomo Regional Park (Nrp) (#2),US,CA,060794002,35.03,-120.5,136,01/01/11,06/30/18
15025,060798001,Atascadero (Original Site) (#2),US,CA,060798001,35.49,-120.67,277,10/01/94,12/31/06
15025,060798001,Atascadero (Original Site) (#3),US,CA,060798001,35.49,-120.67,277,10/01/10,02/23/15
100857,060798002,Atascadero (#3),US,CA,060798002,35.49,-120.67,260,02/26/15,08/31/18
100952,060799001,Oso Flaco Site,US,CA,060799001,35.01,-120.6,34,07/01/15,06/30/18
23840,060830008,El Capitan (#3),US,CA,060830008,34.46,-120.03,42,01/01/13,07/31/18
23436,060830011,Santa Barbara (#3),US,CA,060830011,34.43,-119.69,20,06/05/13,06/30/18
14711,060831007,Santa Maria-500 S. Broadway,US,CA,060831007,34.95,-120.44,0,11/05/96,02/29/00
23841,060831008,Santa Maria,US,CA,060831008,34.94,-120.44,76,03/01/00,12/31/00
23841,060831008,Santa Maria (#3),US,CA,060831008,34.94,-120.44,76,06/01/13,06/30/18
23849,060831025,Los Flores Canyon #1 (#3),US,CA,060831025,34.49,-120.05,184,01/01/13,07/31/18
23851,060832004,Lompoc H Street (#2),US,CA,060832004,34.64,-120.46,41,01/01/13,07/31/18
25810,060832011,Goleta,US,CA,060832011,34.45,-119.83,14,01/01/10,07/31/18
23853,060834003,Vafb South Base (#3),US,CA,060834003,34.6,-120.63,104,01/01/13,07/31/18
17046,060850004,San Jose - 4Th St.,US,CA,060850004,37.34,-121.89,25,01/01/94,05/31/00
23868,060970001,Cloverdale (#2),US,CA,060970001,38.8,-123.02,91,01/01/14,06/30/18
23869,060970002,Healdsburg-Matheson (#2),US,CA,060970002,38.61,-122.87,30,01/01/14,06/30/18
23870,060973002,Guerneville-Church And 1St,US,CA,060973002,38.5,-123,12,01/01/14,06/30/18
16934,060990005,Modesto-14Th Street,US,CA,060990005,37.64,-120.99,27,02/01/94,12/31/01
16934,060990005,Modesto-14Th Street (#7),US,CA,060990005,37.64,-120.99,27,12/10/13,06/30/18
13255,061010003,Yuba City (#2),US,CA,061010003,39.14,-121.62,20,08/25/94,04/30/04
13255,061010003,Yuba City (#3),US,CA,061010003,39.14,-121.62,20,06/11/14,06/30/18
14652,061072002,Visalia-Church (#5),US,CA,061072002,36.33,-119.29,97,08/01/15,06/30/18
14687,061112002,Simi Valley-Cochran Street (#3),US,CA,061112002,34.28,-118.68,314,06/19/12,09/30/18
14673,061113001,El Rio-Rio Mesa School #2 (#3),US,CA,061113001,34.25,-119.14,43,07/22/12,09/30/18
23883,080013001,Welby (#3),US,CO,080013001,39.84,-104.95,1554,01/01/13,10/31/18
101326,080290007,"Paonia, Colorado",US,CO,080290007,38.88,-107.6,3027,04/06/18,06/30/18
14168,080310002,Denver - Camp (#3),US,CO,080310002,39.75,-104.99,1593,01/01/93,02/28/13
27544,080310025,Denver Municipal Animal Shelter (#3),US,CO,080310025,39.7,-105,1594,08/30/05,08/31/12
98226,080310026,La Casa (#3),US,CO,080310026,39.78,-105.01,1602,01/01/13,02/16/15
23901,080416011,Eastern Bank Of Monument Creek Drainage On Colo...,US,CO,080416011,38.85,-104.83,1832,01/01/95,12/31/95
23901,080416011,Eastern Bank Of Monument Creek Drainage On Colo...,US,CO,080416011,38.85,-104.83,1832,12/01/94,09/30/01
23903,080416016,Parking Lot Of Fire Station Number 10 At 3730 M...,US,CO,080416016,38.9,-104.76,1850,01/01/95,12/31/95
23903,080416016,Parking Lot Of Fire Station Number 10 At 3730 M...,US,CO,080416016,38.9,-104.76,1850,07/01/94,09/30/01
100758,080450019,Battlement Mesa,US,CO,080450019,39.44,-108.03,1690,01/01/13,06/30/18
100759,080450020,"Vogelaar Park, Glenwood Springs",US,CO,080450020,39.55,-107.33,1756,02/11/15,03/09/16
14431,080690009,Fort Collins - Csu - Edison (#3),US,CO,080690009,40.57,-105.08,1524,06/01/09,04/17/15
23930,080770014,Stocker Stadium,US,CO,080770014,39.08,-108.55,1399,01/01/93,12/24/03
23175,080770017,Grand Junction - Powell Bldg (#3),US,CO,080770017,39.06,-108.56,1398,10/01/11,06/28/13
27658,080770018,Grand Junction - Pitkin,US,CO,080770018,39.06,-108.56,1398,01/16/04,03/31/11
100762,080930002,"Fairplay, Colorado",US,CO,080930002,39.24,-105.98,3027,04/08/15,02/27/18
23933,080970004,Aspen Central Bank (#3),US,CO,080970004,39.19,-106.82,2432,03/01/99,05/22/02
23934,080970006,Aspen - Library (#3),US,CO,080970006,39.19,-106.82,2408,05/22/02,12/31/07
16413,081070003,Steamboat Springs (#3),US,CO,081070003,40.49,-106.83,2054,10/23/96,05/21/97
16420,081130004,Telluride (#2),US,CO,081130004,37.94,-107.81,2684,12/11/96,06/17/02
98228,090030025,Huntley Place-Hartford (#3),US,CT,090030025,41.77,-72.68,8,01/01/15,06/30/18
13319,090031003,Mcauliffe Park (#3),US,CT,090031003,41.78,-72.63,15,06/12/18,06/30/18
13337,090031018,Corner Of Sheldon St. And Columbus Blvd (#3),US,CT,090031018,41.76,-72.67,10,12/31/97,03/29/99
13337,090031018,Corner Of Sheldon St. And Columbus Blvd (#5),US,CT,090031018,41.76,-72.67,10,01/01/99,03/31/99
13336,090050005,Mohawk Mt-Cornwall (#3),US,CT,090050005,41.82,-73.3,505,01/01/15,06/30/18
14367,090090018,Stiles Street. (#4),US,CT,090090018,41.29,-72.9,3,01/01/99,12/31/04
23967,090090021,Corner Of Stiles Street & Alabama Street (#2),US,CT,090090021,41.29,-72.9,3,01/01/97,03/06/98
25616,090090027,Criscuolo Park-New Haven (#3),US,CT,090090027,41.3,-72.9,4,01/01/15,06/30/18
13489,090092123,Meadow And Bank Streets (#4),US,CT,090092123,41.55,-73.04,80,04/01/97,04/12/99
23977,100032002,Uith & King Streets Wilmington Del (#3),US,DE,100032002,39.76,-75.55,46,02/01/95,12/31/98
13187,100032004,Mlk  Corner Of Mlk Blvd And Justison St (#3),US,DE,100032004,39.74,-75.56,0,01/01/03,10/31/10
14218,110010041,River Terrace,US,DC,110010041,38.9,-76.96,8,04/08/01,06/19/01
14224,110010043,Mcmillan  Ncore-Pams (#4),US,DC,110010043,38.92,-77.01,50,01/01/13,09/30/18
13622,120010023,Millhopper (#3),US,FL,120010023,29.71,-82.39,54,05/02/02,07/02/09
14505,120051004,Cherry St And Henderson Avenue (#3),US,FL,120051004,30.14,-85.61,10,05/22/03,06/30/08
23982,120090004,Tico Airport Off Us 1 (#3),US,FL,120090004,28.51,-80.79,5,01/01/01,10/31/05
1126,120090007,Melbourne (#3),US,FL,120090007,28.05,-80.63,5,05/11/12,06/30/18
39574,120090011,6315 Depot Avenue,US,FL,120090011,28.47,-80.67,1,11/01/06,04/30/12
23986,120110010,Lincoln Park Elementary Sch. (Nw Corner) (#3),US,FL,120110010,26.13,-80.17,10,07/01/14,07/02/17
